|chain_id|node_order|response_order|node_mode|node_prompt|node_response
196|1|95|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm so excited!"".Respond using only an adjective."|Excited
197|1|96|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're finally going to Disneyland tomorrow!
198|1|97|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're finally going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
199|1|98|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I'm so thrilled!
200|1|99|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm so thrilled!"".Respond using only an adjective."|Excited
201|1|100|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I just can't believe I won the lottery!
202|2|0|0|c|elicited in prior|Ecstatic
203|2|1|0|s|Provide one sentence with at least five words in English that has the conversation tone: Ecstatic.|I just can't believe it, we won the lottery, we're millionaires now!
204|2|2|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't believe it, we won the lottery, we're millionaires now!"".Respond using only an adjective."|Ecstatic
205|2|3|0|s|Provide one sentence with at least five words in English that has the conversation tone: Ecstatic.|I can't believe we won the championship, this is absolutely incredible!
206|2|4|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we won the championship, this is absolutely incredible!"".Respond using only an adjective."|Excited
207|2|5|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for the concert tonight, it's going to be mind-blowing!
208|2|6|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for the concert tonight, it's going to be mind-blowing!"".Respond using only an adjective."|Excited
209|2|7|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait for our trip to Disneyland next week!
210|2|8|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait for our trip to Disneyland next week!"".Respond using only an adjective."|Excited
211|2|9|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I just can't wait for the concert tonight, it's going to be absolutely fantastic!
212|2|10|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I just can't wait for the concert tonight, it's going to be absolutely fantastic!"".Respond using only an adjective."|Excited
213|2|11|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to go on the rollercoaster, it's going to be so much fun!
214|2|12|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to go on the rollercoaster, it's going to be so much fun!"".Respond using only an adjective."|Excited
215|2|13|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to go to the concert tonight, it's going to be absolutely amazing!
216|2|14|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to go to the concert tonight, it's going to be absolutely amazing!"".Respond using only an adjective."|Excited
217|2|15|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't believe we're going to Disneyland tomorrow, I'm so excited!
218|2|16|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't believe we're going to Disneyland tomorrow, I'm so excited!"".Respond using only an adjective."|Excited
219|2|17|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I can't believe we're finally going to the concert tonight!
220|2|18|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I can't believe we're finally going to the concert tonight!"".Respond using only an adjective."|Excited
221|2|19|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|I can't wait to see the fireworks tonight, they're always so spectacular!
222|2|20|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""I can't wait to see the fireworks tonight, they're always so spectacular!"".Respond using only an adjective."|Excited
223|2|21|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my gosh, I can't believe we're finally going to Disneyland!
224|2|22|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my gosh, I can't believe we're finally going to Disneyland!"".Respond using only an adjective."|Excited
225|2|23|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I can't believe we're actually going to Disneyland tomorrow!
226|2|24|0|c|"Provide an adjective for conversation tone in English that you sense in the following sentence: ""Oh my goodness, I can't believe we're actually going to Disneyland tomorrow!"".Respond using only an adjective."|Excited
227|2|25|0|s|Provide one sentence with at least five words in English that has the conversation tone: Excited.|Oh my goodness, I can't believe we're going to Hawaii next week!
