_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,sentence,tones
{},False,{},55,2023-12-17 09:13:35,False,,,DenseRatingRemnantTrial,585,585,True,585,1,2,feature_rating,"{""sentence"": ""Guess what, I just won the lottery, I can`t believe it!"", ""tones"": [""joyful""]}",True,False,,0.0,,"{""sentence"": ""Guess what, I just won the lottery, I can`t believe it!"", ""tones"": [""joyful""], ""answer"": {""joyful"": ""5""}}",True,78.0,,,4.451,1240.0,1290.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Guess what, I just won the lottery, I can`t believe it!","[""joyful""]"
{},False,{},56,2023-12-17 09:13:37,False,,,DenseRatingRemnantTrial,1491,1491,True,1491,2,1,feature_rating,"{""sentence"": ""Thankfully, I received the package just in time."", ""tones"": [""irritated""]}",True,False,,0.0,,"{""sentence"": ""Thankfully, I received the package just in time."", ""tones"": [""irritated""], ""answer"": {""irritated"": ""2""}}",True,79.0,,,5.085,1740.0,1790.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Thankfully, I received the package just in time.","[""irritated""]"
{},False,{},57,2023-12-17 09:13:41,False,,,DenseRatingRemnantTrial,627,627,True,627,1,2,feature_rating,"{""sentence"": ""Are you feeling okay, you seem a bit off today?"", ""tones"": [""defensive""]}",True,False,,0.0,,"{""sentence"": ""Are you feeling okay, you seem a bit off today?"", ""tones"": [""defensive""], ""answer"": {""defensive"": ""4""}}",True,81.0,,,5.988,1290.0,1340.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Are you feeling okay, you seem a bit off today?","[""defensive""]"
{},False,{},58,2023-12-17 09:13:43,False,,,DenseRatingRemnantTrial,907,907,True,907,2,1,feature_rating,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""apologetic""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""apologetic""], ""answer"": {""apologetic"": ""1""}}",True,80.0,,,2.484,1790.0,1840.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait for the concert tonight, it`s going to be amazing!","[""apologetic""]"
{},False,{},59,2023-12-17 09:13:47,False,,,DenseRatingRemnantTrial,1404,1404,True,1404,2,1,feature_rating,"{""sentence"": ""Oh wow, I am absolutely thrilled about our upcoming road trip!"", ""tones"": [""urgent""]}",True,False,,0.0,,"{""sentence"": ""Oh wow, I am absolutely thrilled about our upcoming road trip!"", ""tones"": [""urgent""], ""answer"": {""urgent"": ""1""}}",True,82.0,,,2.835,1840.0,1890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh wow, I am absolutely thrilled about our upcoming road trip!","[""urgent""]"
{},False,{},60,2023-12-17 09:13:48,False,,,DenseRatingRemnantTrial,1858,1858,True,1858,1,2,feature_rating,"{""sentence"": ""I really welcomed your help at work today!"", ""tones"": [""admiring""]}",True,False,,0.0,,"{""sentence"": ""I really welcomed your help at work today!"", ""tones"": [""admiring""], ""answer"": {""admiring"": ""5""}}",True,83.0,,,5.221,1340.0,1390.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really welcomed your help at work today!,"[""admiring""]"
{},False,{},61,2023-12-17 09:13:51,False,,,DenseRatingRemnantTrial,825,825,True,825,2,1,feature_rating,"{""sentence"": ""I can`t wait to see the concert tonight, it`s going to be amazing!"", ""tones"": [""encouraging""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait to see the concert tonight, it`s going to be amazing!"", ""tones"": [""encouraging""], ""answer"": {""encouraging"": ""4""}}",True,84.0,,,4.312,1890.0,1940.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait to see the concert tonight, it`s going to be amazing!","[""encouraging""]"
{},False,{},62,2023-12-17 09:13:55,False,,,DenseRatingRemnantTrial,1624,1624,True,1624,1,2,feature_rating,"{""sentence"": ""Why do you always leave your dirty dishes in the sink?"", ""tones"": [""pleased""]}",True,False,,0.0,,"{""sentence"": ""Why do you always leave your dirty dishes in the sink?"", ""tones"": [""pleased""], ""answer"": {""pleased"": ""1""}}",True,86.0,,,4.354,1390.0,1440.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why do you always leave your dirty dishes in the sink?,"[""pleased""]"
{},False,{},63,2023-12-17 09:13:56,False,,,DenseRatingRemnantTrial,1652,1652,True,1652,2,1,feature_rating,"{""sentence"": ""I`m really worried about your excessive workload, are you managing alright?"", ""tones"": [""relieved""]}",True,False,,0.0,,"{""sentence"": ""I`m really worried about your excessive workload, are you managing alright?"", ""tones"": [""relieved""], ""answer"": {""relieved"": ""1""}}",True,85.0,,,3.194,1940.0,1990.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I`m really worried about your excessive workload, are you managing alright?","[""relieved""]"
{},False,{},64,2023-12-17 09:14:01,False,,,DenseRatingRemnantTrial,48,48,True,48,2,1,feature_rating,"{""sentence"": ""I am worried about my driving test."", ""tones"": [""angry""]}",True,False,,0.0,,"{""sentence"": ""I am worried about my driving test."", ""tones"": [""angry""], ""answer"": {""angry"": ""2""}}",True,90.0,,,10.98,1990.0,2040.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am worried about my driving test.,"[""angry""]"
{},False,{},65,2023-12-17 09:14:01,False,,,DenseRatingRemnantTrial,692,692,True,692,1,2,feature_rating,"{""sentence"": ""You have done exceedingly well, I am so happy."", ""tones"": [""resigned""]}",True,False,,0.0,,"{""sentence"": ""You have done exceedingly well, I am so happy."", ""tones"": [""resigned""], ""answer"": {""resigned"": ""1""}}",True,88.0,,,8.677,1440.0,1490.0,50.0,0,default,DenseRatingRemnantTrial,Info,"You have done exceedingly well, I am so happy.","[""resigned""]"
{},False,{},66,2023-12-17 09:14:12,False,,,DenseRatingRemnantTrial,1171,1171,True,1171,1,2,feature_rating,"{""sentence"": ""Why can`t you just pick up your own mess for once?"", ""tones"": [""desperate""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just pick up your own mess for once?"", ""tones"": [""desperate""], ""answer"": {""desperate"": ""4""}}",True,91.0,,,4.13,1490.0,1540.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just pick up your own mess for once?,"[""desperate""]"
{},False,{},67,2023-12-17 09:14:13,False,,,DenseRatingRemnantTrial,1892,1892,True,1892,2,1,feature_rating,"{""sentence"": ""I am very sad about the news."", ""tones"": [""sympathetic""]}",True,False,,0.0,,"{""sentence"": ""I am very sad about the news."", ""tones"": [""sympathetic""], ""answer"": {""sympathetic"": ""4""}}",True,92.0,,,5.486,2040.0,2090.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am very sad about the news.,"[""sympathetic""]"
{},False,{},68,2023-12-17 09:14:17,False,,,DenseRatingRemnantTrial,1805,1805,True,1805,1,2,feature_rating,"{""sentence"": ""Why can`t you just listen for once and stop being so stubborn?"", ""tones"": [""pleased""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just listen for once and stop being so stubborn?"", ""tones"": [""pleased""], ""answer"": {""pleased"": ""1""}}",True,93.0,,,3.227,1540.0,1590.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just listen for once and stop being so stubborn?,"[""pleased""]"
{},False,{},69,2023-12-17 09:14:20,False,,,DenseRatingRemnantTrial,957,957,True,957,2,1,feature_rating,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""defensive""]}",True,False,,0.0,,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""defensive""], ""answer"": {""defensive"": ""3""}}",True,94.0,,,4.64,2090.0,2140.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Well, I do not agree at all.","[""defensive""]"
{},False,{},70,2023-12-17 09:14:22,False,,,DenseRatingRemnantTrial,543,543,True,543,1,2,feature_rating,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""concerned""]}",True,False,,0.0,,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""concerned""], ""answer"": {""concerned"": ""1""}}",True,95.0,,,3.12,1590.0,1640.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I love you more than words can express, my dear.","[""concerned""]"
{},False,{},71,2023-12-17 09:14:26,False,,,DenseRatingRemnantTrial,1547,1547,True,1547,2,1,feature_rating,"{""sentence"": ""Is he really coming over then?"", ""tones"": [""reflective""]}",True,False,,0.0,,"{""sentence"": ""Is he really coming over then?"", ""tones"": [""reflective""], ""answer"": {""reflective"": ""1""}}",True,96.0,,,2.769,2140.0,2190.0,50.0,0,default,DenseRatingRemnantTrial,Info,Is he really coming over then?,"[""reflective""]"
{},False,{},72,2023-12-17 09:14:27,False,,,DenseRatingRemnantTrial,1682,1682,True,1682,1,2,feature_rating,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""worried""]}",True,False,,0.0,,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""worried""], ""answer"": {""worried"": ""4""}}",True,97.0,,,3.407,1640.0,1690.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am so lost on how to solve this math equation.,"[""worried""]"
{},False,{},73,2023-12-17 09:14:30,False,,,DenseRatingRemnantTrial,1290,1290,True,1290,2,1,feature_rating,"{""sentence"": ""Thank you so much for the lovely flowers."", ""tones"": [""disappointed""]}",True,False,,0.0,,"{""sentence"": ""Thank you so much for the lovely flowers."", ""tones"": [""disappointed""], ""answer"": {""disappointed"": ""1""}}",True,98.0,,,3.605,2190.0,2240.0,50.0,0,default,DenseRatingRemnantTrial,Info,Thank you so much for the lovely flowers.,"[""disappointed""]"
{},False,{},74,2023-12-17 09:14:32,False,,,DenseRatingRemnantTrial,784,784,True,784,1,2,feature_rating,"{""sentence"": ""What`s that strange object you`re holding in your hand?"", ""tones"": [""pleased""]}",True,False,,0.0,,"{""sentence"": ""What`s that strange object you`re holding in your hand?"", ""tones"": [""pleased""], ""answer"": {""pleased"": ""2""}}",True,99.0,,,3.363,1690.0,1740.0,50.0,0,default,DenseRatingRemnantTrial,Info,What`s that strange object you`re holding in your hand?,"[""pleased""]"
{},False,{},75,2023-12-17 09:14:35,False,,,DenseRatingRemnantTrial,28,28,True,28,2,1,feature_rating,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""defensive""]}",True,False,,0.0,,"{""sentence"": ""I just want to lie in bed all day."", ""tones"": [""defensive""], ""answer"": {""defensive"": ""2""}}",True,100.0,,,2.744,2240.0,2290.0,50.0,0,default,DenseRatingRemnantTrial,Info,I just want to lie in bed all day.,"[""defensive""]"
{},False,{},76,2023-12-17 09:14:37,False,,,DenseRatingRemnantTrial,946,946,True,946,1,2,feature_rating,"{""sentence"": ""I can`t wait to see the movie with you later!"", ""tones"": [""worried""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait to see the movie with you later!"", ""tones"": [""worried""], ""answer"": {""worried"": ""1""}}",True,102.0,,,4.386,1740.0,1790.0,50.0,0,default,DenseRatingRemnantTrial,Info,I can`t wait to see the movie with you later!,"[""worried""]"
{},False,{},77,2023-12-17 09:14:39,False,,,DenseRatingRemnantTrial,1519,1519,True,1519,2,1,feature_rating,"{""sentence"": ""I wondered if her intentions were in the right place."", ""tones"": [""encouraging""]}",True,False,,0.0,,"{""sentence"": ""I wondered if her intentions were in the right place."", ""tones"": [""encouraging""], ""answer"": {""encouraging"": ""1""}}",True,101.0,,,2.185,2290.0,2340.0,50.0,0,default,DenseRatingRemnantTrial,Info,I wondered if her intentions were in the right place.,"[""encouraging""]"
{},False,{},78,2023-12-17 09:14:42,False,,,DenseRatingRemnantTrial,1967,1967,True,1967,2,1,feature_rating,"{""sentence"": ""That has really angered me."", ""tones"": [""skeptical""]}",True,False,,0.0,,"{""sentence"": ""That has really angered me."", ""tones"": [""skeptical""], ""answer"": {""skeptical"": ""1""}}",True,103.0,,,2.695,2340.0,2390.0,50.0,0,default,DenseRatingRemnantTrial,Info,That has really angered me.,"[""skeptical""]"
{},False,{},79,2023-12-17 09:14:44,False,,,DenseRatingRemnantTrial,372,372,True,372,1,2,feature_rating,"{""sentence"": ""The food was not as good as I thought it would be."", ""tones"": [""descriptive""]}",True,False,,0.0,,"{""sentence"": ""The food was not as good as I thought it would be."", ""tones"": [""descriptive""], ""answer"": {""descriptive"": ""3""}}",True,104.0,,,3.433,1790.0,1840.0,50.0,0,default,DenseRatingRemnantTrial,Info,The food was not as good as I thought it would be.,"[""descriptive""]"
{},False,{},80,2023-12-17 09:14:46,False,,,DenseRatingRemnantTrial,532,532,True,532,2,1,feature_rating,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""curious""]}",True,False,,0.0,,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""curious""], ""answer"": {""curious"": ""1""}}",True,105.0,,,3.368,2390.0,2440.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I love you more than words can express, my dear.","[""curious""]"
{},False,{},81,2023-12-17 09:14:49,False,,,DenseRatingRemnantTrial,670,670,True,670,1,2,feature_rating,"{""sentence"": ""Hey there, how was your weekend, buddy?"", ""tones"": [""thankful""]}",True,False,,0.0,,"{""sentence"": ""Hey there, how was your weekend, buddy?"", ""tones"": [""thankful""], ""answer"": {""thankful"": ""2""}}",True,106.0,,,3.075,1840.0,1890.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Hey there, how was your weekend, buddy?","[""thankful""]"
{},False,{},82,2023-12-17 09:14:51,False,,,DenseRatingRemnantTrial,1850,1850,True,1850,2,1,feature_rating,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""confused""]}",True,False,,0.0,,"{""sentence"": ""Oh thank goodness, I thought I had lost my wallet!"", ""tones"": [""confused""], ""answer"": {""confused"": ""1""}}",True,107.0,,,2.885,2440.0,2490.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh thank goodness, I thought I had lost my wallet!","[""confused""]"
{},False,{},83,2023-12-17 09:14:54,False,,,DenseRatingRemnantTrial,123,123,True,123,1,2,feature_rating,"{""sentence"": ""Do you really expect me to believe that?"", ""tones"": [""concerned""]}",True,False,,0.0,,"{""sentence"": ""Do you really expect me to believe that?"", ""tones"": [""concerned""], ""answer"": {""concerned"": ""2""}}",True,110.0,,,8.226,1890.0,1940.0,50.0,0,default,DenseRatingRemnantTrial,Info,Do you really expect me to believe that?,"[""concerned""]"
{},False,{},84,2023-12-17 09:14:55,False,,,DenseRatingRemnantTrial,396,396,True,396,2,1,feature_rating,"{""sentence"": ""Oh my goodness, I can`t believe we are going to Disneyland tomorrow!"", ""tones"": [""sympathetic""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I can`t believe we are going to Disneyland tomorrow!"", ""tones"": [""sympathetic""], ""answer"": {""sympathetic"": ""1""}}",True,108.0,,,2.273,2490.0,2540.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I can`t believe we are going to Disneyland tomorrow!","[""sympathetic""]"
{},False,{},85,2023-12-17 09:14:59,False,,,DenseRatingRemnantTrial,1079,1079,True,1079,2,1,feature_rating,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!"", ""tones"": [""urgent""]}",True,False,,0.0,,"{""sentence"": ""I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!"", ""tones"": [""urgent""], ""answer"": {""urgent"": ""2""}}",True,109.0,,,3.015,2540.0,2590.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t believe we`re going to Disneyland tomorrow, I`m so thrilled!","[""urgent""]"
{},False,{},86,2023-12-17 09:15:03,False,,,DenseRatingRemnantTrial,939,939,True,939,2,1,feature_rating,"{""sentence"": ""I can`t wait to see the movie with you later!"", ""tones"": [""grateful""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait to see the movie with you later!"", ""tones"": [""grateful""], ""answer"": {""grateful"": ""4""}}",True,112.0,,,2.714,2590.0,2640.0,50.0,0,default,DenseRatingRemnantTrial,Info,I can`t wait to see the movie with you later!,"[""grateful""]"
{},False,{},87,2023-12-17 09:15:04,False,,,DenseRatingRemnantTrial,244,244,True,244,1,2,feature_rating,"{""sentence"": ""Your smile is the most beautiful thing I`ve ever seen."", ""tones"": [""uncertain""]}",True,False,,0.0,,"{""sentence"": ""Your smile is the most beautiful thing I`ve ever seen."", ""tones"": [""uncertain""], ""answer"": {""uncertain"": ""1""}}",True,113.0,,,3.72,1940.0,1990.0,50.0,0,default,DenseRatingRemnantTrial,Info,Your smile is the most beautiful thing I`ve ever seen.,"[""uncertain""]"
{},False,{},88,2023-12-17 09:15:07,False,,,DenseRatingRemnantTrial,806,806,True,806,2,1,feature_rating,"{""sentence"": ""I can`t wait to see the concert tonight, it`s going to be amazing!"", ""tones"": [""friendly""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait to see the concert tonight, it`s going to be amazing!"", ""tones"": [""friendly""], ""answer"": {""friendly"": ""5""}}",True,114.0,,,4.304,2640.0,2690.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait to see the concert tonight, it`s going to be amazing!","[""friendly""]"
