awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,_on_create_called,_on_deploy_called,ready_for_trials,key,degree,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
False,{},97,2023-07-31 07:42:05,False,,,SRENode,24,,SRE_chain,SRE_chain,True,True,True,,1,141.0,24.0,"{""previous_sample"": {""obtained_response"": ""supportive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""supportive"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},98,2023-07-31 07:42:32,False,,,SRENode,86,,SRE_chain,SRE_chain,True,True,True,,1,145.0,86.0,"{""previous_sample"": {""obtained_response"": ""I`m not sure if I should do this."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m not sure if I should do this."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},99,2023-07-31 07:42:59,False,,,SRENode,28,,SRE_chain,SRE_chain,True,True,True,,1,204.0,28.0,"{""previous_sample"": {""obtained_response"": ""apologetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""apologetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},100,2023-07-31 07:43:18,False,,,SRENode,33,,SRE_chain,SRE_chain,True,True,True,,1,297.0,33.0,"{""previous_sample"": {""obtained_response"": ""stressed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""stressed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},101,2023-07-31 07:43:38,False,,,SRENode,15,,SRE_chain,SRE_chain,True,True,True,,1,161.0,15.0,"{""previous_sample"": {""obtained_response"": ""engaged"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""engaged"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},102,2023-07-31 07:43:54,False,,,SRENode,47,,SRE_chain,SRE_chain,True,True,True,,1,130.0,47.0,"{""previous_sample"": {""obtained_response"": ""eager"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""eager"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},103,2023-07-31 07:44:19,False,,,SRENode,87,,SRE_chain,SRE_chain,True,True,True,,1,206.0,87.0,"{""previous_sample"": {""obtained_response"": ""I love listening to the sound of the rain."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I love listening to the sound of the rain."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},104,2023-07-31 07:44:39,False,,,SRENode,29,,SRE_chain,SRE_chain,True,True,True,,1,261.0,29.0,"{""previous_sample"": {""obtained_response"": ""delighted"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""delighted"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},105,2023-07-31 07:46:58,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,2,108.0,93.0,"{""previous_sample"": {""obtained_response"": ""dismayed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""dismayed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},106,2023-07-31 07:47:03,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,2,131.0,94.0,"{""previous_sample"": {""obtained_response"": ""I felt extremely annoyed when he ignored my text."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I felt extremely annoyed when he ignored my text."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},107,2023-07-31 07:47:22,False,,,SRENode,51,,SRE_chain,SRE_chain,True,True,True,,1,132.0,51.0,"{""previous_sample"": {""obtained_response"": ""There is nothing to do at all."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""There is nothing to do at all."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},108,2023-07-31 07:47:26,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,3,113.0,105.0,"{""previous_sample"": {""obtained_response"": ""I was so upset to hear the school is closing down."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I was so upset to hear the school is closing down."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},109,2023-07-31 07:47:36,False,,,SRENode,67,,SRE_chain,SRE_chain,True,True,True,,1,140.0,67.0,"{""previous_sample"": {""obtained_response"": ""For goodness sake, hurry up."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""For goodness sake, hurry up."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},110,2023-07-31 07:47:51,False,,,SRENode,53,,SRE_chain,SRE_chain,True,True,True,,1,146.0,53.0,"{""previous_sample"": {""obtained_response"": ""I can`t believe we`re going on holiday tomorrow!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I can`t believe we`re going on holiday tomorrow!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},111,2023-07-31 07:48:35,False,,,SRENode,22,,SRE_chain,SRE_chain,True,True,True,,1,233.0,22.0,"{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""thankful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},112,2023-07-31 07:48:45,False,,,SRENode,26,,SRE_chain,SRE_chain,True,True,True,,1,208.0,26.0,"{""previous_sample"": {""obtained_response"": ""wistful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""wistful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},113,2023-07-31 07:48:52,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,4,118.0,108.0,"{""previous_sample"": {""obtained_response"": ""sincere"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sincere"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},114,2023-07-31 07:49:10,False,,,SRENode,73,,SRE_chain,SRE_chain,True,True,True,,1,321.0,73.0,"{""previous_sample"": {""obtained_response"": ""I`ll do it myself then."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`ll do it myself then."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},115,2023-07-31 07:49:25,False,,,SRENode,60,,SRE_chain,SRE_chain,True,True,True,,1,175.0,60.0,"{""previous_sample"": {""obtained_response"": ""What will be will be."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""What will be will be."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},116,2023-07-31 07:49:35,False,,,SRENode,14,,SRE_chain,SRE_chain,True,True,True,,1,149.0,14.0,"{""previous_sample"": {""obtained_response"": ""apologetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""apologetic"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},117,2023-07-31 07:49:48,False,,,SRENode,13,,SRE_chain,SRE_chain,True,True,True,,1,138.0,13.0,"{""previous_sample"": {""obtained_response"": ""irritated"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""irritated"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},118,2023-07-31 07:49:52,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,5,129.0,113.0,"{""previous_sample"": {""obtained_response"": ""It was said in a meaningful way."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""It was said in a meaningful way."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},119,2023-07-31 07:49:54,False,,,SRENode,89,,SRE_chain,SRE_chain,True,True,True,,2,147.0,95.0,"{""previous_sample"": {""obtained_response"": ""enraged"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""enraged"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},120,2023-07-31 07:49:59,False,,,SRENode,12,,SRE_chain,SRE_chain,True,True,True,,1,239.0,12.0,"{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""appreciative"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},121,2023-07-31 07:50:00,False,,,SRENode,5,,SRE_chain,SRE_chain,True,True,True,,1,174.0,5.0,"{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},122,2023-07-31 07:50:19,False,,,SRENode,21,,SRE_chain,SRE_chain,True,True,True,,2,511.0,96.0,"{""previous_sample"": {""obtained_response"": ""He was a little bit frightened."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""He was a little bit frightened."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},123,2023-07-31 07:50:23,False,,,SRENode,44,,SRE_chain,SRE_chain,True,True,True,,1,127.0,44.0,"{""previous_sample"": {""obtained_response"": ""sincere"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sincere"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},124,2023-07-31 07:50:42,False,,,SRENode,32,,SRE_chain,SRE_chain,True,True,True,,1,260.0,32.0,"{""previous_sample"": {""obtained_response"": ""joyful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""joyful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},125,2023-07-31 07:50:52,False,,,SRENode,84,,SRE_chain,SRE_chain,True,True,True,,1,252.0,84.0,"{""previous_sample"": {""obtained_response"": ""I feel like a new woman!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I feel like a new woman!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},126,2023-07-31 07:51:09,False,,,SRENode,78,,SRE_chain,SRE_chain,True,True,True,,1,157.0,78.0,"{""previous_sample"": {""obtained_response"": ""I am worried about the meeting today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am worried about the meeting today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},127,2023-07-31 07:51:12,False,,,SRENode,44,,SRE_chain,SRE_chain,True,True,True,,2,430.0,123.0,"{""previous_sample"": {""obtained_response"": ""I am being earnest when I tell you how sorry I am."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am being earnest when I tell you how sorry I am."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},128,2023-07-31 07:51:28,False,,,SRENode,55,,SRE_chain,SRE_chain,True,True,True,,1,151.0,55.0,"{""previous_sample"": {""obtained_response"": ""I just want to lie in bed all day."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I just want to lie in bed all day."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},129,2023-07-31 07:51:49,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,6,165.0,118.0,"{""previous_sample"": {""obtained_response"": ""sincere"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sincere"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},130,2023-07-31 07:52:10,False,,,SRENode,47,,SRE_chain,SRE_chain,True,True,True,,2,197.0,102.0,"{""previous_sample"": {""obtained_response"": ""I can`t wait to try out my new running shoes!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I can`t wait to try out my new running shoes!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},131,2023-07-31 07:52:16,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,3,143.0,106.0,"{""previous_sample"": {""obtained_response"": ""angry"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""angry"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},132,2023-07-31 07:52:18,False,,,SRENode,51,,SRE_chain,SRE_chain,True,True,True,,2,155.0,107.0,"{""previous_sample"": {""obtained_response"": ""bored"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""bored"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},133,2023-07-31 07:52:33,False,,,SRENode,6,,SRE_chain,SRE_chain,True,True,True,,1,209.0,6.0,"{""previous_sample"": {""obtained_response"": ""great"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""great"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},134,2023-07-31 07:52:41,False,,,SRENode,45,,SRE_chain,SRE_chain,True,True,True,,1,398.0,45.0,"{""previous_sample"": {""obtained_response"": ""amazing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""amazing"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},135,2023-07-31 07:52:55,False,,,SRENode,71,,SRE_chain,SRE_chain,True,True,True,,1,229.0,71.0,"{""previous_sample"": {""obtained_response"": ""I am enjoying some quiet."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am enjoying some quiet."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},136,2023-07-31 07:52:56,False,,,SRENode,54,,SRE_chain,SRE_chain,True,True,True,,1,186.0,54.0,"{""previous_sample"": {""obtained_response"": ""I wonder what happens next."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I wonder what happens next."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},137,2023-07-31 07:53:06,False,,,SRENode,30,,SRE_chain,SRE_chain,True,True,True,,1,216.0,30.0,"{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},138,2023-07-31 07:53:18,False,,,SRENode,13,,SRE_chain,SRE_chain,True,True,True,,2,224.0,117.0,"{""previous_sample"": {""obtained_response"": ""I am annoyed at the situation."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am annoyed at the situation."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},139,2023-07-31 07:53:30,False,,,SRENode,83,,SRE_chain,SRE_chain,True,True,True,,1,436.0,83.0,"{""previous_sample"": {""obtained_response"": ""I can`t feel anything at all."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I can`t feel anything at all."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},140,2023-07-31 07:53:34,False,,,SRENode,67,,SRE_chain,SRE_chain,True,True,True,,2,222.0,109.0,"{""previous_sample"": {""obtained_response"": ""pitiful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""pitiful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},141,2023-07-31 07:53:40,False,,,SRENode,24,,SRE_chain,SRE_chain,True,True,True,,2,421.0,97.0,"{""previous_sample"": {""obtained_response"": ""I am a really great friend."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am a really great friend."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},142,2023-07-31 07:53:51,False,,,SRENode,18,,SRE_chain,SRE_chain,True,True,True,,1,512.0,18.0,"{""previous_sample"": {""obtained_response"": ""warm"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""warm"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
