_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,feature,feature_description,tone,tones
{},False,{},55,2023-12-15 22:45:07,False,,,DenseRatingTrial,127,127,True,127,3,3,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""defensive""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""defensive"", ""answer"": {""defensive"": ""1""}}",True,90.0,,,2.991,260.0,270.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,defensive,defensive
{},False,{},56,2023-12-15 22:45:10,False,,,DenseRatingTrial,108,108,True,108,3,3,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""proud""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""proud"", ""answer"": {""proud"": ""2""}}",True,92.0,,,2.785,270.0,280.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,proud,proud
{},False,{},57,2023-12-15 22:45:11,False,,,DenseRatingTrial,117,117,True,117,1,1,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""sympathetic""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""sympathetic"", ""answer"": {""sympathetic"": ""3""}}",True,96.0,,,6.278,340.0,350.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",sympathetic,sympathetic
{},False,{},58,2023-12-15 22:45:14,False,,,DenseRatingTrial,15,15,True,15,3,3,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""happy""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""happy"", ""answer"": {""happy"": ""2""}}",True,95.0,,,2.261,280.0,290.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,happy,happy
{},False,{},59,2023-12-15 22:45:15,False,,,DenseRatingTrial,107,107,True,107,2,2,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""proud""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""proud"", ""answer"": {""proud"": ""5""}}",True,97.0,,,5.399,200.0,210.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,proud,proud
{},False,{},60,2023-12-15 22:45:17,False,,,DenseRatingTrial,87,87,True,87,4,4,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""affectionate""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""affectionate"", ""answer"": {""affectionate"": ""2""}}",True,122.0,,,44.062,100.0,110.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,affectionate,affectionate
{},False,{},61,2023-12-15 22:45:17,False,,,DenseRatingTrial,131,131,True,131,3,3,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""curious""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""curious"", ""answer"": {""curious"": ""2""}}",True,98.0,,,3.391,290.0,300.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,curious,curious
{},False,{},62,2023-12-15 22:45:18,False,,,DenseRatingTrial,142,142,True,142,1,1,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""friendly""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""friendly"", ""answer"": {""friendly"": ""2""}}",True,100.0,,,5.566,350.0,360.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,friendly,friendly
{},False,{},63,2023-12-15 22:45:21,False,,,DenseRatingTrial,5,5,True,5,2,2,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""grateful""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""grateful"", ""answer"": {""grateful"": ""5""}}",True,102.0,,,6.626,210.0,220.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",grateful,grateful
{},False,{},64,2023-12-15 22:45:21,False,,,DenseRatingTrial,46,46,True,46,3,3,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""confused""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""confused"", ""answer"": {""confused"": ""2""}}",True,99.0,,,2.349,300.0,310.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,confused,confused
{},False,{},65,2023-12-15 22:45:25,False,,,DenseRatingTrial,38,38,True,38,3,3,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""thankful""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""thankful"", ""answer"": {""thankful"": ""2""}}",True,103.0,,,2.94,310.0,320.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,thankful,thankful
{},False,{},66,2023-12-15 22:45:25,False,,,DenseRatingTrial,160,160,True,160,1,1,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""indignant""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""indignant"", ""answer"": {""indignant"": ""1""}}",True,106.0,,,8.052,360.0,370.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,indignant,indignant
{},False,{},67,2023-12-15 22:45:28,False,,,DenseRatingTrial,67,67,True,67,2,2,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""relieved""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""relieved"", ""answer"": {""relieved"": ""4""}}",True,108.0,,,8.667,220.0,230.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,relieved,relieved
{},False,{},68,2023-12-15 22:45:28,False,,,DenseRatingTrial,21,21,True,21,3,3,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""irritated""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""irritated"", ""answer"": {""irritated"": ""1""}}",True,105.0,,,2.645,320.0,330.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",irritated,irritated
{},False,{},69,2023-12-15 22:45:29,False,,,DenseRatingTrial,41,41,True,41,5,5,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""nostalgic""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""nostalgic"", ""answer"": {""nostalgic"": ""1""}}",True,121.0,,,31.659,90.0,100.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",nostalgic,nostalgic
{},False,{},70,2023-12-15 22:45:32,False,,,DenseRatingTrial,84,84,True,84,3,3,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""worried""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""worried"", ""answer"": {""worried"": ""1""}}",True,107.0,,,2.314,330.0,340.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,worried,worried
{},False,{},71,2023-12-15 22:45:34,False,,,DenseRatingTrial,51,51,True,51,1,1,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""descriptive""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""descriptive"", ""answer"": {""descriptive"": ""2""}}",True,110.0,,,7.018,370.0,380.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,descriptive,descriptive
{},False,{},72,2023-12-15 22:45:37,False,,,DenseRatingTrial,33,33,True,33,3,3,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""encouraging""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""encouraging"", ""answer"": {""encouraging"": ""1""}}",True,109.0,,,2.011,340.0,350.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",encouraging,encouraging
{},False,{},73,2023-12-15 22:45:38,False,,,DenseRatingTrial,3,3,True,3,2,2,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""excited""}",True,False,,0.0,,"{""feature"": ""informational"", ""tones"": ""excited"", ""answer"": {""excited"": ""3""}}",True,113.0,,,7.82,230.0,240.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,excited,excited
{},False,{},74,2023-12-15 22:45:39,False,,,DenseRatingTrial,88,88,True,88,3,3,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""affectionate""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""affectionate"", ""answer"": {""affectionate"": ""2""}}",True,111.0,,,2.231,350.0,360.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,affectionate,affectionate
{},False,{},75,2023-12-15 22:45:42,False,,,DenseRatingTrial,81,81,True,81,1,1,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""worried""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""worried"", ""answer"": {""worried"": ""1""}}",True,114.0,,,5.689,380.0,390.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",worried,worried
{},False,{},76,2023-12-15 22:45:42,False,,,DenseRatingTrial,92,92,True,92,3,3,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""joyful""}",True,False,,0.0,,"{""feature"": ""relational"", ""tones"": ""joyful"", ""answer"": {""joyful"": ""2""}}",True,112.0,,,2.24,360.0,370.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,joyful,joyful
{},False,{},77,2023-12-15 22:45:46,False,,,DenseRatingTrial,110,110,True,110,3,3,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""admiring""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""admiring"", ""answer"": {""admiring"": ""3""}}",True,115.0,,,3.388,370.0,380.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,admiring,admiring
{},False,{},78,2023-12-15 22:45:47,False,,,DenseRatingTrial,93,93,True,93,2,2,feature_rating,"{""feature"": ""positive in valence"", ""feature_description"": ""the positiveness of emotional valence, emotional pleasantness."", ""tone"": ""sad""}",True,False,,0.0,,"{""feature"": ""positive in valence"", ""tones"": ""sad"", ""answer"": {""sad"": ""1""}}",True,117.0,,,5.983,240.0,250.0,10.0,0,default,DenseRatingTrial,Info,positive in valence,"the positiveness of emotional valence, emotional pleasantness.",sad,sad
,False,{},79,2023-12-15 22:45:48,False,,,DenseRatingTrial,91,91,True,91,1,1,feature_rating,"{""feature"": ""informational"", ""feature_description"": ""the extent to which the motive of speaker focuses on giving and/or receiving accurate information."", ""tone"": ""joyful""}",True,True,,0.0,21.0,"{""feature"": ""informational"", ""tones"": ""joyful"", ""answer"": {""joyful"": ""1""}}",False,118.0,0.0,1.0,5.071,390.0,400.0,10.0,0,default,DenseRatingTrial,Info,informational,the extent to which the motive of speaker focuses on giving and/or receiving accurate information.,joyful,joyful
{},False,{},80,2023-12-15 22:45:50,False,,,DenseRatingTrial,34,34,True,34,3,3,feature_rating,"{""feature"": ""aroused"", ""feature_description"": ""the strength of emotional activation and energy observed."", ""tone"": ""encouraging""}",True,False,,0.0,,"{""feature"": ""aroused"", ""tones"": ""encouraging"", ""answer"": {""encouraging"": ""3""}}",True,116.0,,,2.795,380.0,390.0,10.0,0,default,DenseRatingTrial,Info,aroused,the strength of emotional activation and energy observed.,encouraging,encouraging
,False,{},81,2023-12-15 22:45:53,False,,,DenseRatingTrial,64,64,True,64,3,3,feature_rating,"{""feature"": ""relational"", ""feature_description"": ""the extent to which the motive of speaker motive focuses on building the relationship."", ""tone"": ""apologetic""}",True,True,,0.0,52.0,"{""feature"": ""relational"", ""tones"": ""apologetic"", ""answer"": {""apologetic"": ""2""}}",False,119.0,0.0,1.0,3.277,390.0,400.0,10.0,0,default,DenseRatingTrial,Info,relational,the extent to which the motive of speaker motive focuses on building the relationship.,apologetic,apologetic
