tone_a|tone_b|rater_order|current_rating
sarcastic|worried|2|0.1
sarcastic|worried|3|0.1
sarcastic|worried|4|0.1
shocked|shocked|0|1
shocked|shocked|1|1
shocked|shocked|2|1
shocked|shocked|3|1
shocked|shocked|4|1
shocked|skeptical|0|0.3
shocked|skeptical|1|0.4
shocked|skeptical|2|0.3
shocked|skeptical|3|0.4
shocked|skeptical|4|0.5
shocked|surprised|0|0.8
shocked|surprised|1|0.8
shocked|surprised|2|0.8
shocked|surprised|3|0.8
shocked|surprised|4|0.9
shocked|sympathetic|0|0.3
shocked|sympathetic|1|0.2
shocked|sympathetic|2|0.2
shocked|sympathetic|3|0.3
shocked|sympathetic|4|0.2
shocked|thankful|0|0.2
shocked|thankful|1|0.1
shocked|thankful|2|0.2
shocked|thankful|3|0.2
shocked|thankful|4|0.2
shocked|uncertain|0|0.3
shocked|uncertain|1|0.3
shocked|uncertain|2|0.3
shocked|uncertain|3|0.4
shocked|uncertain|4|0.3
shocked|urgent|0|0.3
shocked|urgent|1|0.3
shocked|urgent|2|0.4
shocked|urgent|3|0.4
shocked|urgent|4|0.3
shocked|worried|0|0.6
shocked|worried|1|0.6
shocked|worried|2|0.7
shocked|worried|3|0.6
shocked|worried|4|0.6
skeptical|skeptical|0|1
skeptical|skeptical|1|1
skeptical|skeptical|2|1
skeptical|skeptical|3|1
skeptical|skeptical|4|1
skeptical|surprised|0|0.2
skeptical|surprised|1|0.3
skeptical|surprised|2|0.3
skeptical|surprised|3|0.2
skeptical|surprised|4|0.3
skeptical|sympathetic|0|0.2
skeptical|sympathetic|1|0.2
skeptical|sympathetic|2|0.2
skeptical|sympathetic|3|0.2
skeptical|sympathetic|4|0.2
skeptical|thankful|0|0.1
skeptical|thankful|1|0.1
skeptical|thankful|2|0.1
skeptical|thankful|3|0.1
skeptical|thankful|4|0.1
skeptical|uncertain|0|0.8
skeptical|uncertain|1|0.7
skeptical|uncertain|2|0.8
skeptical|uncertain|3|0.8
skeptical|uncertain|4|0.8
skeptical|urgent|0|0.2
skeptical|urgent|1|0.2
skeptical|urgent|2|0.1
skeptical|urgent|3|0.1
skeptical|urgent|4|0.2
skeptical|worried|0|0.3
skeptical|worried|1|0.6
skeptical|worried|2|0.5
skeptical|worried|3|0.3
skeptical|worried|4|0.6
surprised|surprised|0|1
surprised|surprised|1|1
surprised|surprised|2|1
surprised|surprised|3|1
surprised|surprised|4|1
surprised|sympathetic|0|0.3
surprised|sympathetic|1|0.2
surprised|sympathetic|2|0.3
surprised|sympathetic|3|0.2
surprised|sympathetic|4|0.3
surprised|thankful|0|0.2
surprised|thankful|1|0.3
surprised|thankful|2|0.2
surprised|thankful|3|0.1
surprised|thankful|4|0.2
surprised|uncertain|0|0.5
surprised|uncertain|1|0.5
surprised|uncertain|2|0.5
surprised|uncertain|3|0.5
surprised|uncertain|4|0.5
surprised|urgent|0|0.3
surprised|urgent|1|0.3
surprised|urgent|2|0.2
surprised|urgent|3|0.3
surprised|urgent|4|0.3
surprised|worried|0|0.3
surprised|worried|1|0.5
surprised|worried|2|0.3
surprised|worried|3|0.3
surprised|worried|4|0.5
sympathetic|sympathetic|0|1
sympathetic|sympathetic|1|1
sympathetic|sympathetic|2|1
sympathetic|sympathetic|3|1
sympathetic|sympathetic|4|1
sympathetic|thankful|0|0.5
sympathetic|thankful|1|0.3
sympathetic|thankful|2|0.4
sympathetic|thankful|3|0.4
sympathetic|thankful|4|0.4
sympathetic|uncertain|0|0.3
sympathetic|uncertain|1|0.2
sympathetic|uncertain|2|0.2
sympathetic|uncertain|3|0.2
sympathetic|uncertain|4|0.2
sympathetic|urgent|0|0.2
sympathetic|urgent|1|0.2
sympathetic|urgent|2|0.2
sympathetic|urgent|3|0.2
sympathetic|urgent|4|0.1
sympathetic|worried|0|0.6
sympathetic|worried|1|0.6
sympathetic|worried|2|0.7
sympathetic|worried|3|0.7
sympathetic|worried|4|0.7
thankful|thankful|0|1
thankful|thankful|1|1
thankful|thankful|2|1
thankful|thankful|3|1
thankful|thankful|4|1
thankful|uncertain|0|0.1
thankful|uncertain|1|0.1
thankful|uncertain|2|0.1
thankful|uncertain|3|0.1
thankful|uncertain|4|0.1
thankful|urgent|0|0.1
thankful|urgent|1|0.1
thankful|urgent|2|0.1
thankful|urgent|3|0.1
thankful|urgent|4|0.2
thankful|worried|0|0.1
thankful|worried|1|0.1
thankful|worried|2|0.1
thankful|worried|3|0.1
thankful|worried|4|0.1
uncertain|uncertain|0|1
uncertain|uncertain|1|1
uncertain|uncertain|2|1
uncertain|uncertain|3|1
uncertain|uncertain|4|1
uncertain|urgent|0|0.2
uncertain|urgent|1|0.2
uncertain|urgent|2|0.2
uncertain|urgent|3|0.1
uncertain|urgent|4|0.2
uncertain|worried|0|0.8
uncertain|worried|1|0.8
uncertain|worried|2|0.8
uncertain|worried|3|0.8
uncertain|worried|4|0.8
urgent|urgent|0|1
urgent|urgent|1|1
urgent|urgent|2|1
urgent|urgent|3|1
urgent|urgent|4|1
urgent|worried|0|0.7
urgent|worried|1|0.7
urgent|worried|2|0.7
urgent|worried|3|0.7
urgent|worried|4|0.7
worried|worried|0|1
worried|worried|1|1
worried|worried|2|1
worried|worried|3|1
worried|worried|4|1
